X,drugbank_id,drugbank_name,umls_cui_from_meddra,side_effect_name
111268,DB00252,PHENYTOIN,C0015371,Extrapyramidal disorder
111269,DB00252,PHENYTOIN,C0015376,Extravasation
111270,DB00252,PHENYTOIN,C0151827,Eye pain
111271,DB00252,PHENYTOIN,C0542571,Face oedema
111272,DB00252,PHENYTOIN,C0015672,Fatigue
111273,DB00252,PHENYTOIN,C1443060,Feeling abnormal
111274,DB00252,PHENYTOIN,C0016059,Fibrosis
111275,DB00252,PHENYTOIN,C0016204,Flatulence
111276,DB00252,PHENYTOIN,C0268000,Fluid retention
111277,DB00252,PHENYTOIN,C0016658,Fracture
111278,DB00252,PHENYTOIN,C0392176,Gastric irritation
111279,DB00252,PHENYTOIN,C0017152,Gastritis
111280,DB00252,PHENYTOIN,C0017178,Gastrointestinal disorder
111281,DB00252,PHENYTOIN,C0017181,Gastrointestinal haemorrhage
111282,DB00252,PHENYTOIN,C0151603,Generalised oedema
111283,DB00252,PHENYTOIN,C0017566,Gingival hyperplasia
111284,DB00252,PHENYTOIN,C0017574,Gingivitis
111285,DB00252,PHENYTOIN,C0018418,Gynaecomastia
111286,DB00252,PHENYTOIN,C0518015,Haemoglobin
111287,DB00252,PHENYTOIN,C0019079,Haemoptysis
111288,DB00252,PHENYTOIN,C0019080,Haemorrhage
111289,DB00252,PHENYTOIN,C0018681,Headache
111290,DB00252,PHENYTOIN,C0018991,Hemiplegia
111291,DB00252,PHENYTOIN,C0086565,Hepatic function abnormal
111292,DB00252,PHENYTOIN,C0019193,Hepatitis toxic
111293,DB00252,PHENYTOIN,C0267792,Hepatobiliary disease
111294,DB00252,PHENYTOIN,C0151763,Hepatocellular injury
111295,DB00252,PHENYTOIN,C0235378,Hepatotoxicity
111296,DB00252,PHENYTOIN,C0019572,Hirsutism
111297,DB00252,PHENYTOIN,C0019829,Hodgkin's disease
111298,DB00252,PHENYTOIN,C0152267,Hodgkin's disease lymphocyte depletion type stage unspecified
111299,DB00252,PHENYTOIN,C1266194,Hodgkin's disease lymphocyte predominance type stage unspecified
111300,DB00252,PHENYTOIN,C0020039,Hostility
111301,DB00252,PHENYTOIN,C0034880,Hyperacusis
111302,DB00252,PHENYTOIN,C0020453,Hyperaesthesia
111303,DB00252,PHENYTOIN,C0020456,Hyperglycaemia
111304,DB00252,PHENYTOIN,C0020458,Hyperhidrosis
111305,DB00252,PHENYTOIN,C0020461,Hyperkalaemia
111306,DB00252,PHENYTOIN,C0424295,Hyperkinesia
111307,DB00252,PHENYTOIN,C0020507,Hyperplasia
111308,DB00252,PHENYTOIN,C0151889,Hyperreflexia
111309,DB00252,PHENYTOIN,C0543698,Hypersensitive syndrome
111310,DB00252,PHENYTOIN,C0020517,Hypersensitivity
111311,DB00252,PHENYTOIN,C0020538,Hypertension
111312,DB00252,PHENYTOIN,C0020555,Hypertrichosis
111313,DB00252,PHENYTOIN,C0020578,Hyperventilation
111314,DB00252,PHENYTOIN,C0020580,Hypoaesthesia
111315,DB00252,PHENYTOIN,C0020598,Hypocalcaemia
111316,DB00252,PHENYTOIN,C0002884,Hypochromic anaemia
111317,DB00252,PHENYTOIN,C0020621,Hypokalaemia
111318,DB00252,PHENYTOIN,C0086439,Hypokinesia
111319,DB00252,PHENYTOIN,C0085682,Hypophosphataemia
111320,DB00252,PHENYTOIN,C0235546,Hypopnoea
111321,DB00252,PHENYTOIN,C0151888,Hyporeflexia
111322,DB00252,PHENYTOIN,C0020649,Hypotension
111323,DB00252,PHENYTOIN,C0026827,Hypotonia
111324,DB00252,PHENYTOIN,C1258215,Ileus
111325,DB00252,PHENYTOIN,C2047937,Ill-defined disorder
111326,DB00252,PHENYTOIN,C0021053,Immune system disorder
111327,DB00252,PHENYTOIN,C1262144,Increased bronchial secretion
111328,DB00252,PHENYTOIN,C0009450,Infection
111329,DB00252,PHENYTOIN,C0021368,Inflammation
111330,DB00252,PHENYTOIN,C0021400,Influenza
111331,DB00252,PHENYTOIN,C0151698,Injection site haemorrhage
111332,DB00252,PHENYTOIN,C0151734,Injection site inflammation
111333,DB00252,PHENYTOIN,C0151828,Injection site pain
111334,DB00252,PHENYTOIN,C0151735,Injection site reaction
111335,DB00252,PHENYTOIN,C0151605,Injection site swelling
111336,DB00252,PHENYTOIN,C3263723,Injury
111337,DB00252,PHENYTOIN,C0917801,Insomnia
111338,DB00252,PHENYTOIN,C0151740,Intracranial pressure increased
111339,DB00252,PHENYTOIN,C0022107,Irritability
111340,DB00252,PHENYTOIN,C0022638,Ketosis
111341,DB00252,PHENYTOIN,C0023518,Leukocytosis
111342,DB00252,PHENYTOIN,C0023530,Leukopenia
111343,DB00252,PHENYTOIN,C0151766,Liver function test abnormal
111344,DB00252,PHENYTOIN,C0160390,Liver injury
111345,DB00252,PHENYTOIN,C0041657,Loss of consciousness
111346,DB00252,PHENYTOIN,C0235896,Lung infiltration
111347,DB00252,PHENYTOIN,C0409974,Lupus erythematosus
111348,DB00252,PHENYTOIN,C0497156,Lymphadenopathy
111349,DB00252,PHENYTOIN,C0024299,Lymphoma
111350,DB00252,PHENYTOIN,C0231218,Malaise
111351,DB00252,PHENYTOIN,C0025007,Measles
111352,DB00252,PHENYTOIN,C0025289,Meningitis
111353,DB00252,PHENYTOIN,C1306341,Mental disability
111354,DB00252,PHENYTOIN,C0149931,Migraine
111355,DB00252,PHENYTOIN,C0085633,Mood swings
111356,DB00252,PHENYTOIN,C0016655,Multiple fractures
111357,DB00252,PHENYTOIN,C1142135,Muscle relaxant therapy
111358,DB00252,PHENYTOIN,C0037763,Muscle spasms
111359,DB00252,PHENYTOIN,C0231530,Muscle twitching
111360,DB00252,PHENYTOIN,C0151786,Muscular weakness
111361,DB00252,PHENYTOIN,C0948594,Musculoskeletal discomfort
111362,DB00252,PHENYTOIN,C0231528,Myalgia
111363,DB00252,PHENYTOIN,C0947912,Myasthenia
111364,DB00252,PHENYTOIN,C0026961,Mydriasis
111365,DB00252,PHENYTOIN,C0027066,Myoclonus
111366,DB00252,PHENYTOIN,C0026848,Myopathy
111367,DB00252,PHENYTOIN,C0027497,Nausea
111368,DB00252,PHENYTOIN,C0027540,Necrosis
111369,DB00252,PHENYTOIN,C0027707,Nephritis interstitial
111370,DB00252,PHENYTOIN,C0027765,Nervous system disorder
111371,DB00252,PHENYTOIN,C0027769,Nervousness
111372,DB00252,PHENYTOIN,C0027932,Neurosis
111373,DB00252,PHENYTOIN,C0024305,Non-Hodgkin's lymphoma
111374,DB00252,PHENYTOIN,C0028738,Nystagmus
111375,DB00252,PHENYTOIN,C0151604,Oedema genital
111376,DB00252,PHENYTOIN,C0028961,Oliguria
111377,DB00252,PHENYTOIN,C0020651,Orthostatic hypotension
111378,DB00252,PHENYTOIN,C0029408,Osteoarthritis
111379,DB00252,PHENYTOIN,C0029442,Osteomalacia
111380,DB00252,PHENYTOIN,C0029456,Osteoporosis
111381,DB00252,PHENYTOIN,C0030252,Palpitations
111382,DB00252,PHENYTOIN,C0030312,Pancytopenia
111383,DB00252,PHENYTOIN,C0030554,Paraesthesia
111384,DB00252,PHENYTOIN,C0521591,Paraesthesia oral
111385,DB00252,PHENYTOIN,C0522224,Paralysis
111386,DB00252,PHENYTOIN,C1510410,Parosmia
111387,DB00252,PHENYTOIN,C0030794,Pelvic pain
111388,DB00252,PHENYTOIN,C0031212,Personality disorder
111389,DB00252,PHENYTOIN,C0031256,Petechiae
111390,DB00252,PHENYTOIN,C0030848,Peyronie's disease
111391,DB00252,PHENYTOIN,C0031350,Pharyngitis
111392,DB00252,PHENYTOIN,C0085636,Photophobia
111393,DB00252,PHENYTOIN,C0162830,Photosensitivity reaction
111394,DB00252,PHENYTOIN,C0032285,Pneumonia
111395,DB00252,PHENYTOIN,C0032290,Pneumonia aspiration
111396,DB00252,PHENYTOIN,C0032326,Pneumothorax
111397,DB00252,PHENYTOIN,C0031036,Polyarteritis nodosa
111398,DB00252,PHENYTOIN,C0152025,Polyneuropathy
111399,DB00252,PHENYTOIN,C0032617,Polyuria
111400,DB00252,PHENYTOIN,C0034886,Proctalgia
111401,DB00252,PHENYTOIN,C0033774,Pruritus
111402,DB00252,PHENYTOIN,C0221269,Pseudolymphoma
111403,DB00252,PHENYTOIN,C0033975,Psychotic disorder
111404,DB00252,PHENYTOIN,C0034065,Pulmonary embolism
111405,DB00252,PHENYTOIN,C1141936,Purple glove syndrome
111406,DB00252,PHENYTOIN,C0034150,Purpura
111407,DB00252,PHENYTOIN,C0151882,Purpuric rash
111408,DB00252,PHENYTOIN,C0015230,Rash
111409,DB00252,PHENYTOIN,C0423791,Rash maculo-papular
111410,DB00252,PHENYTOIN,C0234918,Rash morbilliform
111411,DB00252,PHENYTOIN,C0085641,Rash pustular
111412,DB00252,PHENYTOIN,C0232726,Rectal tenesmus
111413,DB00252,PHENYTOIN,C0035078,Renal failure
111414,DB00252,PHENYTOIN,C0035455,Rhinitis
111415,DB00252,PHENYTOIN,C0037036,Salivary hypersecretion
111416,DB00252,PHENYTOIN,C0036454,Scotoma
111417,DB00252,PHENYTOIN,C0243026,Sepsis
111418,DB00252,PHENYTOIN,C0221161,Shallow breathing
111419,DB00252,PHENYTOIN,C0036974,Shock
111420,DB00252,PHENYTOIN,C0085610,Sinus bradycardia
111421,DB00252,PHENYTOIN,C0037199,Sinusitis
111422,DB00252,PHENYTOIN,C0151907,Skin discolouration
111423,DB00252,PHENYTOIN,C0281981,Skin mass
111424,DB00252,PHENYTOIN,C0037287,Skin nodule
111425,DB00252,PHENYTOIN,C0234518,Slurred speech
111426,DB00252,PHENYTOIN,C2830004,Somnolence
111427,DB00252,PHENYTOIN,C0037822,Speech disorder
111428,DB00252,PHENYTOIN,C0235567,Sputum increased
111429,DB00252,PHENYTOIN,C0038325,Stevens-Johnson syndrome
111430,DB00252,PHENYTOIN,C0085628,Stupor
111431,DB00252,PHENYTOIN,C0038506,Stuttering
111432,DB00252,PHENYTOIN,C0018946,Subdural haematoma
111433,DB00252,PHENYTOIN,C0038990,Sweating
111434,DB00252,PHENYTOIN,C0039070,Syncope
111435,DB00252,PHENYTOIN,C0024141,Systemic lupus erythematosus
111436,DB00252,PHENYTOIN,C0039231,Tachycardia
111437,DB00252,PHENYTOIN,C0740425,Taste altered
111438,DB00252,PHENYTOIN,C0240327,Taste metallic
111439,DB00252,PHENYTOIN,C0234233,Tenderness
111440,DB00252,PHENYTOIN,C0233494,Tension
111441,DB00252,PHENYTOIN,C0233632,Thinking abnormal
111442,DB00252,PHENYTOIN,C0040034,Thrombocytopenia
111443,DB00252,PHENYTOIN,C0040046,Thrombophlebitis
111444,DB00252,PHENYTOIN,C2242996,Tingling sensation
111445,DB00252,PHENYTOIN,C0040264,Tinnitus
111446,DB00252,PHENYTOIN,C0040409,Tongue disorder
111447,DB00252,PHENYTOIN,C0151610,Tongue oedema
111448,DB00252,PHENYTOIN,C0270844,Tonic convulsion
111449,DB00252,PHENYTOIN,C0014518,Toxic epidermal necrolysis
111450,DB00252,PHENYTOIN,C2242588,Traumatic liver injury
111451,DB00252,PHENYTOIN,C0234369,Trembling
111452,DB00252,PHENYTOIN,C0040822,Tremor
111453,DB00252,PHENYTOIN,C0041349,Tubulointerstitial nephritis
111454,DB00252,PHENYTOIN,C0151830,Urethral pain
111455,DB00252,PHENYTOIN,C0042024,Urinary incontinence
111456,DB00252,PHENYTOIN,C0080274,Urinary retention
111457,DB00252,PHENYTOIN,C1167965,Urine output increased
111458,DB00252,PHENYTOIN,C0042109,Urticaria
111459,DB00252,PHENYTOIN,C0404521,Vaginal infection
111460,DB00252,PHENYTOIN,C0042267,Vaginal inflammation
111461,DB00252,PHENYTOIN,C0006852,Vaginal moniliasis
111462,DB00252,PHENYTOIN,C0151636,Ventricular extrasystoles
111463,DB00252,PHENYTOIN,C0042510,Ventricular fibrillation
111464,DB00252,PHENYTOIN,C0042571,Vertigo
111465,DB00252,PHENYTOIN,C0042963,Vomiting
111466,DB00252,PHENYTOIN,C0700345,Vulvovaginal candidiasis
111467,DB00252,PHENYTOIN,C1609512,Vulvovaginal mycotic infection
111468,DB00252,PHENYTOIN,C0043096,Weight decreased
111469,DB01022,PHYLLOQUINONE,C0002792,Anaphylactic shock
111470,DB01022,PHYLLOQUINONE,C0340865,Anaphylactoid reaction
111471,DB01022,PHYLLOQUINONE,C0333641,Atrophy
111472,DB01022,PHYLLOQUINONE,C0010520,Cyanosis
111473,DB01022,PHYLLOQUINONE,C0012833,Dizziness
111474,DB01022,PHYLLOQUINONE,C0013404,Dyspnoea
111475,DB01022,PHYLLOQUINONE,C0041834,Erythema
111476,DB01022,PHYLLOQUINONE,C0016382,Flushing
111477,DB01022,PHYLLOQUINONE,C0020433,Hyperbilirubinaemia
111478,DB01022,PHYLLOQUINONE,C0020458,Hyperhidrosis
111479,DB01022,PHYLLOQUINONE,C0020517,Hypersensitivity
111480,DB01022,PHYLLOQUINONE,C0020649,Hypotension
111481,DB01022,PHYLLOQUINONE,C0021053,Immune system disorder
111482,DB01022,PHYLLOQUINONE,C0021368,Inflammation
111483,DB01022,PHYLLOQUINONE,C0151828,Injection site pain
111484,DB01022,PHYLLOQUINONE,C0151735,Injection site reaction
111485,DB01022,PHYLLOQUINONE,C0863083,Injection site tenderness
111486,DB01022,PHYLLOQUINONE,C0027540,Necrosis
111487,DB01022,PHYLLOQUINONE,C0030193,Pain
111488,DB01022,PHYLLOQUINONE,C0031542,Phlebitis
111489,DB01022,PHYLLOQUINONE,C0235472,Pulse abnormal
111490,DB01022,PHYLLOQUINONE,C0240840,Pulse pressure decreased
111491,DB01022,PHYLLOQUINONE,C0011644,Scleroderma
111492,DB01022,PHYLLOQUINONE,C0038990,Sweating
111493,DB01022,PHYLLOQUINONE,C0700590,Sweating increased
111494,DB01022,PHYLLOQUINONE,C0038999,Swelling
111495,DB01022,PHYLLOQUINONE,C0232132,Thready pulse
111496,DB00981,PHYSOSTIGMINE,C0428977,Bradycardia
111497,DB00981,PHYSOSTIGMINE,C0036572,Convulsion
111498,DB00981,PHYSOSTIGMINE,C0027497,Nausea
111499,DB00981,PHYSOSTIGMINE,C0037036,Salivary hypersecretion
111500,DB00981,PHYSOSTIGMINE,C0036104,Salivation
111501,DB00981,PHYSOSTIGMINE,C0042963,Vomiting
111502,DB04874,PICOPLATIN,C0232487,Abdominal discomfort
111503,DB04874,PICOPLATIN,C0000833,Abscess
111504,DB04874,PICOPLATIN,C0015967,Body temperature increased
111505,DB04874,PICOPLATIN,C0011603,Dermatitis
111506,DB04874,PICOPLATIN,C0011991,Diarrhoea
111507,DB04874,PICOPLATIN,C0015376,Extravasation
111508,DB04874,PICOPLATIN,C0016204,Flatulence
111509,DB04874,PICOPLATIN,C0546817,Fluid overload
111510,DB04874,PICOPLATIN,C0017181,Gastrointestinal haemorrhage
111511,DB04874,PICOPLATIN,C1112525,Gastrointestinal ulcer haemorrhage
111512,DB04874,PICOPLATIN,C0020461,Hyperkalaemia
111513,DB04874,PICOPLATIN,C0020625,Hyponatraemia
111514,DB04874,PICOPLATIN,C0009450,Infection
111515,DB04874,PICOPLATIN,C0027497,Nausea
111516,DB04874,PICOPLATIN,C0027540,Necrosis
111517,DB04874,PICOPLATIN,C0030193,Pain
111518,DB04874,PICOPLATIN,C0031542,Phlebitis
111519,DB04874,PICOPLATIN,C0015230,Rash
111520,DB04874,PICOPLATIN,C0234233,Tenderness
111521,DB04874,PICOPLATIN,C0041582,Ulcer
111522,DB04874,PICOPLATIN,C0042487,Venous thrombosis
111523,DB04874,PICOPLATIN,C0042963,Vomiting
111524,DB01085,PILOCARPINE,C0000737,Abdominal pain
111525,DB01085,PILOCARPINE,C0234458,Abnormal dreams
111526,DB01085,PILOCARPINE,C0151854,Abnormal platelets
111527,DB01085,PILOCARPINE,C3665386,Abnormal vision
111528,DB01085,PILOCARPINE,C0151736,Accidental injury
111529,DB01085,PILOCARPINE,C0948089,Acute coronary syndrome
111530,DB01085,PILOCARPINE,C0233472,Affect lability
111531,DB01085,PILOCARPINE,C2364111,Ageusia
111532,DB01085,PILOCARPINE,C0085631,Agitation
111533,DB01085,PILOCARPINE,C0002170,Alopecia
111534,DB01085,PILOCARPINE,C0002418,Amblyopia
111535,DB01085,PILOCARPINE,C0002962,Angina pectoris
111536,DB01085,PILOCARPINE,C0003123,Anorexia
111537,DB01085,PILOCARPINE,C0003467,Anxiety
111538,DB01085,PILOCARPINE,C0003537,Aphasia
111539,DB01085,PILOCARPINE,C0003811,Arrhythmia
111540,DB01085,PILOCARPINE,C0003862,Arthralgia
111541,DB01085,PILOCARPINE,C0003864,Arthritis
111542,DB01085,PILOCARPINE,C0004093,Asthenia
111543,DB01085,PILOCARPINE,C0004245,Atrioventricular block
111544,DB01085,PILOCARPINE,C0004604,Back pain
111545,DB01085,PILOCARPINE,C0005747,Blepharospasm
111546,DB01085,PILOCARPINE,C0085595,Body odor
111547,DB01085,PILOCARPINE,C0020672,Body temperature decreased
111548,DB01085,PILOCARPINE,C0015967,Body temperature increased
111549,DB01085,PILOCARPINE,C0005940,Bone disorder
111550,DB01085,PILOCARPINE,C0428977,Bradycardia
111551,DB01085,PILOCARPINE,C0024902,Breast pain
111552,DB01085,PILOCARPINE,C0006277,Bronchitis
111553,DB01085,PILOCARPINE,C0079043,Bronchoconstriction
111554,DB01085,PILOCARPINE,C0006266,Bronchospasm
111555,DB01085,PILOCARPINE,C0006840,Candida infection
111556,DB01085,PILOCARPINE,C0086543,Cataract
111557,DB01085,PILOCARPINE,C0008031,Chest pain
111558,DB01085,PILOCARPINE,C0085593,Chills
111559,DB01085,PILOCARPINE,C0008350,Cholelithiasis
111560,DB01085,PILOCARPINE,C0235229,Ciliary muscle spasm
111561,DB01085,PILOCARPINE,C0009319,Colitis
111562,DB01085,PILOCARPINE,C0009676,Confusional state
111563,DB01085,PILOCARPINE,C0000768,Congenital anomaly
111564,DB01085,PILOCARPINE,C0009763,Conjunctivitis
111565,DB01085,PILOCARPINE,C0009806,Constipation
111566,DB01085,PILOCARPINE,C0010200,Cough
111567,DB01085,PILOCARPINE,C0574067,Cough increased
111568,DB01085,PILOCARPINE,C0023218,Cramps of lower extremities
111569,DB01085,PILOCARPINE,C0010709,Cyst
111570,DB01085,PILOCARPINE,C0011053,Deafness
111571,DB01085,PILOCARPINE,C0232462,Decreased appetite
111572,DB01085,PILOCARPINE,C0011253,Delusion
111573,DB01085,PILOCARPINE,C0011603,Dermatitis
111574,DB01085,PILOCARPINE,C0085932,Dermatitis bullous
111575,DB01085,PILOCARPINE,C0011616,Dermatitis contact
111576,DB01085,PILOCARPINE,C0011606,Dermatitis exfoliative
111577,DB01085,PILOCARPINE,C0424605,Developmental delay
111578,DB01085,PILOCARPINE,C0011991,Diarrhoea
111579,DB01085,PILOCARPINE,C0234215,Discomfort
111580,DB01085,PILOCARPINE,C0012833,Dizziness
111581,DB01085,PILOCARPINE,C0314719,Dry eye
111582,DB01085,PILOCARPINE,C0151908,Dry skin
111583,DB01085,PILOCARPINE,C0013378,Dysgeusia
111584,DB01085,PILOCARPINE,C0013395,Dyspepsia
111585,DB01085,PILOCARPINE,C0011168,Dysphagia
111586,DB01085,PILOCARPINE,C0013404,Dyspnoea
111587,DB01085,PILOCARPINE,C0013428,Dysuria
111588,DB01085,PILOCARPINE,C0013447,Ear disorder
111589,DB01085,PILOCARPINE,C0013456,Ear pain
111590,DB01085,PILOCARPINE,C0013595,Eczema
111591,DB01085,PILOCARPINE,C0014591,Epistaxis
111592,DB01085,PILOCARPINE,C0014724,Eructation
111593,DB01085,PILOCARPINE,C0014743,Erythema nodosum
111594,DB01085,PILOCARPINE,C0015397,Eye disorder
111595,DB01085,PILOCARPINE,C0015402,Eye haemorrhage
111596,DB01085,PILOCARPINE,C0235266,Eye irritation
111597,DB01085,PILOCARPINE,C0151827,Eye pain
111598,DB01085,PILOCARPINE,C0542571,Face oedema
111599,DB01085,PILOCARPINE,C1443060,Feeling abnormal
111600,DB01085,PILOCARPINE,C0016204,Flatulence
111601,DB01085,PILOCARPINE,C0016382,Flushing
111602,DB01085,PILOCARPINE,C0017152,Gastritis
111603,DB01085,PILOCARPINE,C0017160,Gastroenteritis
111604,DB01085,PILOCARPINE,C0017178,Gastrointestinal disorder
111605,DB01085,PILOCARPINE,C0687713,Gastrointestinal pain
111606,DB01085,PILOCARPINE,C0017574,Gingivitis
111607,DB01085,PILOCARPINE,C0017675,Glossitis
111608,DB01085,PILOCARPINE,C0018965,Haematuria
111609,DB01085,PILOCARPINE,C0151699,Haemorrhage intracranial
111610,DB01085,PILOCARPINE,C0233763,"Hallucination, visual"
111611,DB01085,PILOCARPINE,C0018681,Headache
111612,DB01085,PILOCARPINE,C0019158,Hepatitis
111613,DB01085,PILOCARPINE,C0019348,Herpes simplex
111614,DB01085,PILOCARPINE,C0019521,Hiccups
111615,DB01085,PILOCARPINE,C0020433,Hyperbilirubinaemia
111616,DB01085,PILOCARPINE,C0020458,Hyperhidrosis
111617,DB01085,PILOCARPINE,C0424295,Hyperkinesia
111618,DB01085,PILOCARPINE,C0020517,Hypersensitivity
111619,DB01085,PILOCARPINE,C0020538,Hypertension
111620,DB01085,PILOCARPINE,C0020580,Hypoaesthesia
111621,DB01085,PILOCARPINE,C0020615,Hypoglycaemia
111622,DB01085,PILOCARPINE,C0020649,Hypotension
111623,DB01085,PILOCARPINE,C0413252,Hypothermia
111624,DB01085,PILOCARPINE,C0232461,Increased appetite
111625,DB01085,PILOCARPINE,C1262144,Increased bronchial secretion
111626,DB01085,PILOCARPINE,C0009450,Infection
111627,DB01085,PILOCARPINE,C0021400,Influenza
111628,DB01085,PILOCARPINE,C3263723,Injury
111629,DB01085,PILOCARPINE,C0917801,Insomnia
111630,DB01085,PILOCARPINE,C0022568,Keratitis
111631,DB01085,PILOCARPINE,C0022904,Lacrimal disorder
111632,DB01085,PILOCARPINE,C3495920,Lacrimal structural disorder
111633,DB01085,PILOCARPINE,C0423153,Lacrimation
111634,DB01085,PILOCARPINE,C0152227,Lacrimation increased
111635,DB01085,PILOCARPINE,C0023067,Laryngitis
111636,DB01085,PILOCARPINE,C0023066,Laryngospasm
111637,DB01085,PILOCARPINE,C1510497,Lenticular opacities
111638,DB01085,PILOCARPINE,C0023530,Leukopenia
111639,DB01085,PILOCARPINE,C0151766,Liver function test abnormal
111640,DB01085,PILOCARPINE,C0041657,Loss of consciousness
111641,DB01085,PILOCARPINE,C0497156,Lymphadenopathy
111642,DB01085,PILOCARPINE,C0024441,Macular hole
111643,DB01085,PILOCARPINE,C0024894,Mastitis
111644,DB01085,PILOCARPINE,C0025222,Melaena
111645,DB01085,PILOCARPINE,C0025323,Menorrhagia
111646,DB01085,PILOCARPINE,C1306341,Mental disability
111647,DB01085,PILOCARPINE,C0025874,Metrorrhagia
111648,DB01085,PILOCARPINE,C0085606,Micturition urgency
111649,DB01085,PILOCARPINE,C0149931,Migraine
111650,DB01085,PILOCARPINE,C0085633,Mood swings
111651,DB01085,PILOCARPINE,C0037763,Muscle spasms
111652,DB01085,PILOCARPINE,C0231530,Muscle twitching
111653,DB01085,PILOCARPINE,C0151786,Muscular weakness
111654,DB01085,PILOCARPINE,C0948594,Musculoskeletal discomfort
111655,DB01085,PILOCARPINE,C0948525,Musculoskeletal stiffness
111656,DB01085,PILOCARPINE,C0231528,Myalgia
111657,DB01085,PILOCARPINE,C0947912,Myasthenia
111658,DB01085,PILOCARPINE,C0027051,Myocardial infarction
111659,DB01085,PILOCARPINE,C0027497,Nausea
111660,DB01085,PILOCARPINE,C0007859,Neck pain
111661,DB01085,PILOCARPINE,C0151315,Neck stiffness
111662,DB01085,PILOCARPINE,C0027769,Nervousness
111663,DB01085,PILOCARPINE,C1320474,Nuchal rigidity
111664,DB01085,PILOCARPINE,C0013604,Oedema
111665,DB01085,PILOCARPINE,C0085649,Oedema peripheral
111666,DB01085,PILOCARPINE,C0014868,Oesophagitis
111667,DB01085,PILOCARPINE,C0029928,Ovarian disorder
111668,DB01085,PILOCARPINE,C1536696,Overactivity
111669,DB01085,PILOCARPINE,C0030193,Pain
111670,DB01085,PILOCARPINE,C0030252,Palpitations
111671,DB01085,PILOCARPINE,C0030305,Pancreatitis
111672,DB01085,PILOCARPINE,C0030554,Paraesthesia
111673,DB01085,PILOCARPINE,C0341047,Parotid gland enlargement
111674,DB01085,PILOCARPINE,C0031350,Pharyngitis
111675,DB01085,PILOCARPINE,C0162830,Photosensitivity reaction
111676,DB01085,PILOCARPINE,C0005818,Platelet disorder
111677,DB01085,PILOCARPINE,C0032285,Pneumonia
111678,DB01085,PILOCARPINE,C0042023,Pollakiuria
111679,DB01085,PILOCARPINE,C0700200,Presyncope
111680,DB01085,PILOCARPINE,C0033774,Pruritus
111681,DB01085,PILOCARPINE,C0034063,Pulmonary oedema
111682,DB01085,PILOCARPINE,C0034359,Pyuria
111683,DB01085,PILOCARPINE,C0015230,Rash
111684,DB01085,PILOCARPINE,C0085641,Rash pustular
111685,DB01085,PILOCARPINE,C0035305,Retinal detachment
111686,DB01085,PILOCARPINE,C0035309,Retinal disorder
111687,DB01085,PILOCARPINE,C0035455,Rhinitis
111688,DB01085,PILOCARPINE,C0020569,Salivary gland enlargement
