drugbank_name,drugbank_id,side_effect_name
RAPAMYCIN,C0000731,Fluid overload
RAPAMYCIN,C0000731,Renal pain
RAPAMYCIN,C0000731,Cough increased
RAPAMYCIN,C0000731,Cough
RAPAMYCIN,C0000731,Nephropathy toxic
RAPAMYCIN,C0000731,Cholesterol serum elevated
RAPAMYCIN,C0000731,Blood cholesterol increased
RAPAMYCIN,C0000731,Skin carcinoma
RAPAMYCIN,C0000731,Acne
RAPAMYCIN,C0000731,Hyperuricaemia
RAPAMYCIN,C0000731,Blood uric acid increased
RAPAMYCIN,C0000731,Hyperlactacidaemia
RAPAMYCIN,C0000731,Serum triglycerides increased
RAPAMYCIN,C0000731,Infestation NOS
RAPAMYCIN,C0000731,Infestation
RAPAMYCIN,C0000731,Blood and lymphatic system disorders
RAPAMYCIN,C0000731,Local reaction
RAPAMYCIN,C0000731,Thrombocytopenic purpura
RAPAMYCIN,C0000731,Carcinogenicity
RAPAMYCIN,C0000731,Graft loss
RAPAMYCIN,C0000731,Renal graft loss
RAPAMYCIN,C0000731,Insomnia
RAPAMYCIN,C0000731,Cyclosporine toxicity
RAPAMYCIN,C0000731,Toxicity to various agents
RAPAMYCIN,C0000731,Ileus
RAPAMYCIN,C0000731,Pneumocystis jirovecii pneumonia
RAPAMYCIN,C0000731,Renal tubular necrosis
RAPAMYCIN,C0000731,Acute allograft rejection
RAPAMYCIN,C0000731,Venous thromboembolism
RAPAMYCIN,C0000731,Embolism venous
RAPAMYCIN,C0000731,Somnolence
RAPAMYCIN,C0000731,Abnormal vision
RAPAMYCIN,C0000731,Visual impairment
RESCINNAMINE,C0000737,Abdominal pain
RESCINNAMINE,C0000737,Gastrointestinal pain
RESCINNAMINE,C0000737,Abscess
RESCINNAMINE,C0000737,Angina pectoris
RESCINNAMINE,C0000737,Back pain
RESCINNAMINE,C0000737,Bronchitis
RESCINNAMINE,C0000737,Bursitis
RESCINNAMINE,C0000737,Infection
RESCINNAMINE,C0000737,Conjunctivitis
RESCINNAMINE,C0000737,Constipation
RESCINNAMINE,C0000737,Dermatitis contact
RESCINNAMINE,C0000737,Dizziness
RESCINNAMINE,C0000737,Oedema
RESCINNAMINE,C0000737,Endocrine disorder
RESCINNAMINE,C0000737,Rash
RESCINNAMINE,C0000737,Dermatitis
RESCINNAMINE,C0000737,Gastritis
RESCINNAMINE,C0000737,Gingivitis
RESCINNAMINE,C0000737,Headache
RESCINNAMINE,C0000737,Herpes zoster
RESCINNAMINE,C0000737,Hypersensitivity
RESCINNAMINE,C0000737,Hypertension
RESCINNAMINE,C0000737,Hypertrichosis
RESCINNAMINE,C0000737,Hypothyroidism
RESCINNAMINE,C0000737,Influenza
RESCINNAMINE,C0000737,Hypertonia
RESCINNAMINE,C0000737,Myocardial infarction
RESCINNAMINE,C0000737,Acute coronary syndrome
RESCINNAMINE,C0000737,Nausea
RESCINNAMINE,C0000737,Osteoporosis
RESCINNAMINE,C0000737,Pain
RESCINNAMINE,C0000737,Pharyngitis
RESCINNAMINE,C0000737,Pruritus
RESCINNAMINE,C0000737,Psoriasis
RESCINNAMINE,C0000737,Rhinitis
RESCINNAMINE,C0000737,Rosacea
RESCINNAMINE,C0000737,Seborrhoeic dermatitis
RESCINNAMINE,C0000737,Sinusitis
RESCINNAMINE,C0000737,Skin infection
RESCINNAMINE,C0000737,Sunburn
RESCINNAMINE,C0000737,Photosensitivity reaction
RESCINNAMINE,C0000737,Tooth disorder
RESCINNAMINE,C0000737,Erythema
RESCINNAMINE,C0000737,Urinary tract infection
RESCINNAMINE,C0000737,Urticaria
RESCINNAMINE,C0000737,Vaginal inflammation
RESCINNAMINE,C0000737,Vaginal infection
RESCINNAMINE,C0000737,Accidental injury
RESCINNAMINE,C0000737,Injury
RESCINNAMINE,C0000737,Skin irritation
RESCINNAMINE,C0000737,Eyelid oedema
RESCINNAMINE,C0000737,Skin hyperpigmentation
RESCINNAMINE,C0000737,Myalgia
RESCINNAMINE,C0000737,Musculoskeletal discomfort
RESCINNAMINE,C0000737,Discomfort
RESCINNAMINE,C0000737,Eye irritation
RESCINNAMINE,C0000737,Bullous eruption
RESCINNAMINE,C0000737,Dermatitis bullous
RESCINNAMINE,C0000737,Numbness of limbs
RESCINNAMINE,C0000737,Hypoaesthesia
RESCINNAMINE,C0000737,Taste metallic
RESCINNAMINE,C0000737,Dysgeusia
RESCINNAMINE,C0000737,Redness
RESCINNAMINE,C0000737,Pigmentation disorder
RESCINNAMINE,C0000737,Skin discolouration
RESCINNAMINE,C0000737,Cough increased
RESCINNAMINE,C0000737,Cough
RESCINNAMINE,C0000737,Stinging
RESCINNAMINE,C0000737,Skin carcinoma
RESCINNAMINE,C0000737,Skin cancer
RESCINNAMINE,C0000737,Skin discomfort
RESCINNAMINE,C0000737,Insomnia
RESCINNAMINE,C0000737,Tingling sensation
RESCINNAMINE,C0000737,Paraesthesia
RESCINNAMINE,C0000737,Tearing eyes
RESCINNAMINE,C0000737,Lacrimation increased
RESERPINE,C0002962,Angina pectoris
RESERPINE,C0002962,Anorexia
RESERPINE,C0002962,Decreased appetite
RESERPINE,C0002962,Anxiety
RESERPINE,C0002962,Arrhythmia
RESERPINE,C0002962,Deafness
RESERPINE,C0002962,Libido decreased
RESERPINE,C0002962,Disturbance in sexual arousal
RESERPINE,C0002962,Diarrhoea
RESERPINE,C0002962,Dizziness
RESERPINE,C0002962,Drowsiness
RESERPINE,C0002962,Somnolence
RESERPINE,C0002962,Dyspnoea
RESERPINE,C0002962,Dysuria
RESERPINE,C0002962,Oedema
RESERPINE,C0002962,Epistaxis
RESERPINE,C0002962,Rash
RESERPINE,C0002962,Dermatitis
RESERPINE,C0002962,Glaucoma
RESERPINE,C0002962,Gynaecomastia
RESERPINE,C0002962,Headache
RESERPINE,C0002962,Nasal congestion
RESERPINE,C0002962,Nausea
RESERPINE,C0002962,Nervousness
RESERPINE,C0002962,Tension
RESERPINE,C0002962,Nightmare
RESERPINE,C0002962,Optic atrophy
RESERPINE,C0002962,Pruritus
RESERPINE,C0002962,Purpura
RESERPINE,C0002962,Vascular purpura
RESERPINE,C0002962,Syncope
RESERPINE,C0002962,Loss of consciousness
RESERPINE,C0002962,Shock
RESERPINE,C0002962,Uveitis
RESERPINE,C0002962,Vomiting
RESERPINE,C0002962,Weight increased
RESERPINE,C0002962,Breast engorgement
RESERPINE,C0002962,Ache
RESERPINE,C0002962,Pain
RESERPINE,C0002962,Erectile dysfunction
RESERPINE,C0002962,Parkinsonism
RESERPINE,C0002962,Bradycardia
RESERPINE,C0002962,Conjunctival hyperaemia
RIBAVIRIN,C0000731,Abdominal distension
RIBAVIRIN,C0000731,Abdominal pain
RIBAVIRIN,C0000731,Gastrointestinal pain
RIBAVIRIN,C0000731,Lactic acidosis
RIBAVIRIN,C0000731,Aggression
RIBAVIRIN,C0000731,Alopecia
RIBAVIRIN,C0000731,Amenorrhoea
RIBAVIRIN,C0000731,Amnesia
RIBAVIRIN,C0000731,Anaphylactic shock
RIBAVIRIN,C0000731,Anaemia
RIBAVIRIN,C0000731,Aplastic anaemia
RIBAVIRIN,C0000731,Haemolytic anaemia
RIBAVIRIN,C0000731,Anger
RIBAVIRIN,C0000731,Angina pectoris
RIBAVIRIN,C0000731,Angioedema
RIBAVIRIN,C0000731,Anorexia
RIBAVIRIN,C0000731,Decreased appetite
RIBAVIRIN,C0000731,Anxiety
RIBAVIRIN,C0000731,Apnoea
RIBAVIRIN,C0000731,Arrhythmia
RIBAVIRIN,C0000731,Arthralgia
RIBAVIRIN,C0000731,Musculoskeletal discomfort
RIBAVIRIN,C0000731,Arthritis
RIBAVIRIN,C0000731,Rheumatoid arthritis
RIBAVIRIN,C0000731,Ascariasis
RIBAVIRIN,C0000731,Asthenia
RIBAVIRIN,C0000731,Asthma
RIBAVIRIN,C0000731,Ataxia
RIBAVIRIN,C0000731,Atelectasis
RIBAVIRIN,C0000731,Pneumothorax
RIBAVIRIN,C0000731,Back pain
RIBAVIRIN,C0000731,Bacterial infection
RIBAVIRIN,C0000731,Pneumonia bacterial
RIBAVIRIN,C0000731,Behavior disorder
RIBAVIRIN,C0000731,Abnormal behaviour
RIBAVIRIN,C0000731,Mental disorder
RIBAVIRIN,C0000731,Bipolar disorder
RIBAVIRIN,C0000731,Bipolar I disorder
RIBAVIRIN,C0000731,Bone disorder
RIBAVIRIN,C0000731,Breast disorder
RIBAVIRIN,C0000731,Bronchospasm
RIBAVIRIN,C0000731,Bronchitis
RIBAVIRIN,C0000731,Oral candidiasis
RIBAVIRIN,C0000731,Candida infection
RIBAVIRIN,C0000731,Cellulitis
RIBAVIRIN,C0000731,Cheilitis
RIBAVIRIN,C0000731,Chest pain
RIBAVIRIN,C0000731,Cholangitis
RIBAVIRIN,C0000731,Colitis
RIBAVIRIN,C0000731,Colitis ulcerative
RIBAVIRIN,C0000731,Proctocolitis
RIBAVIRIN,C0000731,Coma
RIBAVIRIN,C0000731,Confusional state
RIBAVIRIN,C0000731,Feeling abnormal
RIBAVIRIN,C0000731,Conjunctival haemorrhage
RIBAVIRIN,C0000731,Conjunctivitis
RIBAVIRIN,C0000731,Connective tissue disorder
RIBAVIRIN,C0000731,Constipation
RIBAVIRIN,C0000731,Muscle contracture
RIBAVIRIN,C0000731,Contusion
RIBAVIRIN,C0000731,Ulcerative keratitis
RIBAVIRIN,C0000731,Cough
RIBAVIRIN,C0000731,Cyanosis
RIBAVIRIN,C0000731,Cyst
RIBAVIRIN,C0000731,Sudden death
RIBAVIRIN,C0000731,Libido decreased
RIBAVIRIN,C0000731,Disturbance in sexual arousal
RIBAVIRIN,C0000731,Dehydration
RIBAVIRIN,C0000731,Depression
RIBAVIRIN,C0000731,Dermatitis
RIBAVIRIN,C0000731,Dermatitis atopic
RIBAVIRIN,C0000731,Diabetes mellitus
RIBAVIRIN,C0000731,Type 1 diabetes mellitus
RIBAVIRIN,C0000731,Diarrhoea
RIBAVIRIN,C0000731,Digitalis toxicity
RIBAVIRIN,C0000731,Toxicity to various agents
RIBAVIRIN,C0000731,Dizziness
RIBAVIRIN,C0000731,Drug abuse
RIBAVIRIN,C0000731,Drug hypersensitivity
RIBAVIRIN,C0000731,Dysgeusia
RIBAVIRIN,C0000731,Dysmenorrhoea
RIBAVIRIN,C0000731,Dyspepsia
RIBAVIRIN,C0000731,Dyspnoea
RIBAVIRIN,C0000731,Ear pain
RIBAVIRIN,C0000731,Eczema
RIBAVIRIN,C0000731,Oedema
RIBAVIRIN,C0000731,Endocarditis
RIBAVIRIN,C0000731,Endocrine disorder
RIBAVIRIN,C0000731,Enuresis
RIBAVIRIN,C0000731,Toxic epidermal necrolysis
RIBAVIRIN,C0000731,Epistaxis
RIBAVIRIN,C0000731,Erythema multiforme
RIBAVIRIN,C0000731,Rash
RIBAVIRIN,C0000731,Eye disorder
RIBAVIRIN,C0000731,Facial pain
RIBAVIRIN,C0000731,Facial paralysis
RIBAVIRIN,C0000731,VIIth nerve paralysis
RIBAVIRIN,C0000731,Fatigue
RIBAVIRIN,C0000731,Liver fatty
RIBAVIRIN,C0000731,Hepatic steatosis
RIBAVIRIN,C0000731,Body temperature increased
RIBAVIRIN,C0000731,Flatulence
RIBAVIRIN,C0000731,Flushing
RIBAVIRIN,C0000731,Gastroenteritis
RIBAVIRIN,C0000731,Gastrointestinal disorder
RIBAVIRIN,C0000731,Gastrointestinal haemorrhage
RIBAVIRIN,C0000731,Gilbert's syndrome
RIBAVIRIN,C0000731,Gingival bleeding
RIBAVIRIN,C0000731,Gingivitis
RIBAVIRIN,C0000731,Glossitis
RIBAVIRIN,C0000731,Gout
RIBAVIRIN,C0000731,Hallucination
RIBAVIRIN,C0000731,Headache
RIBAVIRIN,C0000731,Cardiac arrest
RIBAVIRIN,C0000731,Cardiac disorder
RIBAVIRIN,C0000731,Cardiac murmur
RIBAVIRIN,C0000731,Blood disorder
RIBAVIRIN,C0000731,Haemolysis
RIBAVIRIN,C0000731,Haemorrhage
RIBAVIRIN,C0000731,Haemoglobin
RIBAVIRIN,C0000731,Hepatomegaly
RIBAVIRIN,C0000731,Herpes simplex
RIBAVIRIN,C0000731,Herpes zoster
RIBAVIRIN,C0000731,Hoarseness
RIBAVIRIN,C0000731,Dysphonia
RIBAVIRIN,C0000731,Hyperbilirubinaemia
RIBAVIRIN,C0000731,Hyperaesthesia
RIBAVIRIN,C0000731,Hyperglycaemia
RIBAVIRIN,C0000731,Hyperhidrosis
RIBAVIRIN,C0000731,Hypersensitivity
RIBAVIRIN,C0000731,Hypertension
RIBAVIRIN,C0000731,Pulmonary hypertension
RIBAVIRIN,C0000731,Hyperthyroidism
RIBAVIRIN,C0000731,Hypertriglyceridaemia
RIBAVIRIN,C0000731,Blood triglycerides increased
RIBAVIRIN,C0000731,Hypoaesthesia
RIBAVIRIN,C0000731,Hypocalcaemia
RIBAVIRIN,C0000731,Hypotension
RIBAVIRIN,C0000731,Hypothyroidism
RIBAVIRIN,C0000731,Immune system disorder
RIBAVIRIN,C0000731,Inflammation
RIBAVIRIN,C0000731,Influenza
RIBAVIRIN,C0000731,Irritability
RIBAVIRIN,C0000731,Eye pruritus
RIBAVIRIN,C0000731,Jaundice
RIBAVIRIN,C0000731,Keratitis
RIBAVIRIN,C0000731,Lethargy
RIBAVIRIN,C0000731,Leukopenia
RIBAVIRIN,C0000731,Hepatic cirrhosis
RIBAVIRIN,C0000731,Systemic lupus erythematosus
RIBAVIRIN,C0000731,Lymphopenia
RIBAVIRIN,C0000731,Breast pain
RIBAVIRIN,C0000731,Mediastinal disorder
RIBAVIRIN,C0000731,Menorrhagia
RIBAVIRIN,C0000731,Menstrual disorder
RIBAVIRIN,C0000731,Hypertonia
RIBAVIRIN,C0000731,Musculoskeletal pain
RIBAVIRIN,C0000731,Fungal infection
RIBAVIRIN,C0000731,Myocardial infarction
RIBAVIRIN,C0000731,Acute coronary syndrome
RIBAVIRIN,C0000731,Myositis
RIBAVIRIN,C0000731,Nail disorder
RIBAVIRIN,C0000731,Nasal congestion
RIBAVIRIN,C0000731,Nasopharyngitis
RIBAVIRIN,C0000731,Nausea
RIBAVIRIN,C0000731,Neoplasm
RIBAVIRIN,C0000731,Nephrotic syndrome
RIBAVIRIN,C0000731,Nervous system disorder
RIBAVIRIN,C0000731,Nervousness
RIBAVIRIN,C0000731,Tension
RIBAVIRIN,C0000731,Neuralgia
RIBAVIRIN,C0000731,Neutropenia
RIBAVIRIN,C0000731,Night sweats
RIBAVIRIN,C0000731,Nightmare
RIBAVIRIN,C0000731,Optic neuritis
RIBAVIRIN,C0000731,Osteomyelitis
RIBAVIRIN,C0000731,Otitis media
RIBAVIRIN,C0000731,Ovarian disorder
RIBAVIRIN,C0000731,Pain
RIBAVIRIN,C0000731,Pain in extremity
RIBAVIRIN,C0000731,Pallor
RIBAVIRIN,C0000731,Palpitations
RIBAVIRIN,C0000731,Pancreatitis
RIBAVIRIN,C0000731,Papilloedema
RIBAVIRIN,C0000731,Paraesthesia
RIBAVIRIN,C0000731,Peptic ulcer
RIBAVIRIN,C0000731,Pericardial effusion
RIBAVIRIN,C0000731,Pericarditis
RIBAVIRIN,C0000731,Periodontal disease
RIBAVIRIN,C0000731,Neuropathy peripheral
RIBAVIRIN,C0000731,Pharyngitis
RIBAVIRIN,C0000731,Pneumonia
RIBAVIRIN,C0000731,Polyp
RIBAVIRIN,C0000731,Polyuria
RIBAVIRIN,C0000731,Urine output increased
RIBAVIRIN,C0000731,Prostatitis
RIBAVIRIN,C0000731,Proteinuria
RIBAVIRIN,C0000731,Protein urine present
RIBAVIRIN,C0000731,Pruritus
RIBAVIRIN,C0000731,Psoriasis
RIBAVIRIN,C0000731,Psychotic disorder
RIBAVIRIN,C0000731,Pulmonary oedema
RIBAVIRIN,C0000731,Pulmonary embolism
RIBAVIRIN,C0000731,Thrombotic thrombocytopenic purpura
RIBAVIRIN,C0000731,Pyelonephritis
RIBAVIRIN,C0000731,Rectal disorder
RIBAVIRIN,C0000731,Anorectal disorder
RIBAVIRIN,C0000731,Aplasia pure red cell
RIBAVIRIN,C0000731,Renal failure
RIBAVIRIN,C0000731,Respiratory tract infection
RIBAVIRIN,C0000731,Retinal artery occlusion
RIBAVIRIN,C0000731,Retinal detachment
RIBAVIRIN,C0000731,Retinal disorder
RIBAVIRIN,C0000731,Retinal haemorrhage
RIBAVIRIN,C0000731,Retinal vein occlusion
RIBAVIRIN,C0000731,Rhabdomyolysis
RIBAVIRIN,C0000731,Rhinitis
RIBAVIRIN,C0000731,Sarcoidosis
RIBAVIRIN,C0000731,Cutaneous sarcoidosis
RIBAVIRIN,C0000731,Convulsion
RIBAVIRIN,C0000731,Pharyngitis streptococcal
RIBAVIRIN,C0000731,Sinusitis
RIBAVIRIN,C0000731,Skin disorder
RIBAVIRIN,C0000731,Sneezing
RIBAVIRIN,C0000731,Somnambulism
RIBAVIRIN,C0000731,Muscle spasms
RIBAVIRIN,C0000731,Stevens-Johnson syndrome
RIBAVIRIN,C0000731,Stomatitis
RIBAVIRIN,C0000731,Aphthous stomatitis
RIBAVIRIN,C0000731,Ulcerative stomatitis
RIBAVIRIN,C0000731,Mouth ulceration
